Country	County	Month	Source	State	Unit	Value	Variable	Year
South Sudan			FAO		1000 ha	7157.0	Area, Forestry	2011
South Sudan			FAO		1000 ha	38.1	Area, Land area equipped for irrigation	2011
South Sudan			FAO		1000 ha	25773.2	Area, Land under perm. meadows and pastures	2011
South Sudan			FAO		1000 ha	7157.0	Area, Other naturally regenerated forest	2011
South Sudan			FAO		million tonnes	493.49	Carbon stock in living biomass, Forest land	2011
South Sudan			FAO		tonnes	37810.0	Food aid shipments, Cereals	2011
South Sudan			FAO		tonnes	37810.0	Food aid shipments, Coarse Grains	2011
South Sudan			FAO		tonnes	3818.0	Food aid shipments, Non-Cereals	2011
South Sudan			FAO		tonnes	4.0	Food aid shipments, Other Non-Cereals	2011
South Sudan			FAO		tonnes	2452.0	Food aid shipments, Pulses,Total	2011
South Sudan			FAO		tonnes	1362.0	Food aid shipments, Vegetable Oils	2011
South Sudan			FAO		%	9.67	Share in Agricultural land, Cropland	2011
South Sudan			FAO		%	0.13	Share in Agricultural land, Land area equipped for irrigation	2011
South Sudan			FAO		%	90.33	Share in Agricultural land, Land under perm. meadows and pastures	2011
South Sudan			FAO		%	100.0	Share in Forest land, Other naturally regenerated forest	2011
South Sudan			FAO		%	9.508379	Share of GDP in Local Currency, Gross Fixed Capital Formation	2011
South Sudan			FAO		%	4.49405	Share of GDP in Local Currency, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		%	2.7787900000000003	Share of GDP in Local Currency, Value Added (Total Manufacturing)	2011
South Sudan			FAO		%	9.508379	Share of GDP in US$, Gross Fixed Capital Formation	2011
South Sudan			FAO		%	4.49405	Share of GDP in US$, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		%	2.7787900000000003	Share of GDP in US$, Value Added (Total Manufacturing)	2011
South Sudan			FAO		%	10.850109	Share of GDP, Local Currency, 2010 prices, Gross Fixed Capital Formation	2011
South Sudan			FAO		%	4.49405	Share of GDP, Local Currency, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		%	2.7787900000000003	Share of GDP, Local Currency, 2010 prices, Value Added (Total Manufacturing)	2011
South Sudan			FAO		%	10.850109	Share of GDP, US$, 2010 prices, Gross Fixed Capital Formation	2011
South Sudan			FAO		%	4.49405	Share of GDP, US$, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		%	2.7787900000000003	Share of GDP, US$, 2010 prices, Value Added (Total Manufacturing)	2011
South Sudan			FAO		%	2.76	Share of Total, DFA Commitment to Agriculture, Forestry and Fishing	2011
South Sudan			FAO		%	2.7	Share of Total, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		%	4.49	Share of Total, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		LCU	148.8734	Value Local Currency, 2010 base year, GDP Deflator	2011
South Sudan			FAO		LCU	130.4636	Value Local Currency, 2010 base year, Gross Fixed Capital Formation Deflator	2011
South Sudan			FAO		LCU	148.8734	Value Local Currency, 2010 base year, Value Added Deflator (Agriculture, forestry and fishery)	2011
South Sudan			FAO		LCU	148.8734	Value Local Currency, 2010 base year, Value Added Deflator (Manufacturing)	2011
South Sudan			FAO		millions	35715.58012	Value Local Currency, 2010 prices, Gross Domestic Product	2011
South Sudan			FAO		millions	3875.1792590000014	Value Local Currency, 2010 prices, Gross Fixed Capital Formation	2011
South Sudan			FAO		millions	1605.076068	Value Local Currency, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	992.461052	Value Local Currency, 2010 prices, Value Added (Total Manufacturing)	2011
South Sudan			FAO		millions	53171.0	Value Local Currency, Gross Domestic Product	2011
South Sudan			FAO		millions	5055.7	Value Local Currency, Gross Fixed Capital Formation	2011
South Sudan			FAO		millions	350.8605560000001	Value Local Currency, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	72173.0	Value Local Currency, Gross National Income	2011
South Sudan			FAO		millions	2389.531385	Value Local Currency, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	1477.510556	Value Local Currency, Value Added (Total Manufacturing)	2011
South Sudan			FAO		millions	10412.9658	Value US$, 2005 prices, Gross Domestic Product	2011
South Sudan			FAO		millions	1030.776358	Value US$, 2005 prices, Gross Fixed Capital Formation	2011
South Sudan			FAO		millions	71.53484399999998	Value US$, 2005 prices, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	431.721165	Value US$, 2005 prices, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	317.570943	Value US$, 2005 prices, Value Added (Total Manufacturing)	2011
South Sudan			FAO		US$	114.8571	Value US$, 2010 base year, GDP Deflator	2011
South Sudan			FAO		US$	100.6538	Value US$, 2010 base year, Gross Fixed Capital Formation Deflator	2011
South Sudan			FAO		US$	114.8571	Value US$, 2010 base year, Value Added Deflator (Agriculture, forestry and fishery)	2011
South Sudan			FAO		US$	114.8571	Value US$, 2010 base year, Value Added Deflator (Manufacturing)	2011
South Sudan			FAO		millions	15488.103152000003	Value US$, 2010 prices, Gross Domestic Product	2011
South Sudan			FAO		US$	1482.2772630000004	Value US$, 2010 prices, Gross Domestic Product per capita	2011
South Sudan			FAO		millions	1680.476025	Value US$, 2010 prices, Gross Fixed Capital Formation	2011
South Sudan			FAO		millions	696.0431169999998	Value US$, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	430.381898	Value US$, 2010 prices, Value Added (Total Manufacturing)	2011
South Sudan			FAO		millions	17.39	Value US$, DFA Commitment to Agriculture, Forestry and Fishing	2011
South Sudan			FAO		millions	17789.190184	Value US$, Gross Domestic Product	2011
South Sudan			FAO		millions	1691.463557	Value US$, Gross Fixed Capital Formation	2011
South Sudan			FAO		millions	81.5340875	Value US$, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	24146.606668	Value US$, Gross National Income	2011
South Sudan			FAO		millions	799.455121	Value US$, Value Added (Agriculture, Forestry and Fishing)	2011
South Sudan			FAO		millions	494.32428	Value US$, Value Added (Total Manufacturing)	2011
South Sudan			FAO		I$ per person	145.0	Value, Average value of food production (constant 2004-2006 I$/cap) (3-year average)	2011
South Sudan			FAO		I$	3374.0	Value, Gross domestic product per capita, PPP, dissemination (constant 2011 international $)	2011
South Sudan			FAO		%	42.7	Value, Percentage of population using at least basic drinking water services (percent)	2011
South Sudan			FAO		%	7.0	Value, Percentage of population using at least basic sanitation services (percent)	2011
South Sudan			FAO		index	-1.43	Value, Political stability and absence of violence/terrorism (index)	2011
South Sudan			FAO		%	32.3	Value, Prevalence of anemia among women of reproductive age (15-49 years)	2011
South Sudan			FAO		index	1.12	Agriculture orientation index US$, 2005 prices, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		index	0.59	Agriculture orientation index, DFA Commitment to Agriculture, Forestry and Fishing	2012
South Sudan			FAO		index	0.63	Agriculture orientation index, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		kg	1021400553.712775	Amount excreted in manure (N content), All Animals	2012
South Sudan			FAO		kg	6548100.0	Amount excreted in manure (N content), Asses	2012
South Sudan			FAO		kg	618358588.8	Amount excreted in manure (N content), Cattle	2012
South Sudan			FAO		kg	443798025.0	Amount excreted in manure (N content), Cattle, dairy	2012
South Sudan			FAO		kg	174560563.8	Amount excreted in manure (N content), Cattle, non-dairy	2012
South Sudan			FAO		kg	6242434.912776	Amount excreted in manure (N content), Chickens	2012
South Sudan			FAO		kg	3745428.881383	Amount excreted in manure (N content), Chickens, broilers	2012
South Sudan			FAO		kg	2497006.031392	Amount excreted in manure (N content), Chickens, layers	2012
South Sudan			FAO		kg	202520250.0	Amount excreted in manure (N content), Goats	2012
South Sudan			FAO		kg	6548100.0	Amount excreted in manure (N content), Mules and Asses	2012
South Sudan			FAO		kg	6242434.912776	Amount excreted in manure (N content), Poultry Birds	2012
South Sudan			FAO		kg	187731180.0	Amount excreted in manure (N content), Sheep	2012
South Sudan			FAO		kg	390251430.0	Amount excreted in manure (N content), Sheep and Goats	2012
South Sudan			FAO		%	-46.905644	Annual growth Local Currency, Gross Domestic Product	2012
South Sudan			FAO		%	-31.505034	Annual growth Local Currency, Gross Fixed Capital Formation	2012
South Sudan			FAO		%	-52.295216	Annual growth Local Currency, Value Added (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		%	-49.084342	Annual growth Local Currency, Value Added (Total Manufacturing)	2012
South Sudan			FAO		%	106.74	Annual growth US$, DFA Commitment to Agriculture, Forestry and Fishing	2012
South Sudan			FAO		%	-46.204619	Annual growth US$, Gross Domestic Product	2012
South Sudan			FAO		%	-48.041519	Annual growth US$, Gross Domestic Product per capita	2012
South Sudan			FAO		%	-30.600668	Annual growth US$, Gross Fixed Capital Formation	2012
South Sudan			FAO		%	-38.448031	Annual growth US$, Gross National Income	2012
South Sudan			FAO		%	-51.665351	Annual growth US$, Value Added (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		%	-48.412083	Annual growth US$, Value Added (Total Manufacturing)	2012
South Sudan			FAO		%	-51.52357	Annual growth, Local Currency, 2010 prices, Gross Domestic Product	2012
South Sudan			FAO		%	-49.706288	Annual growth, Local Currency, 2010 prices, Gross Fixed Capital Formation	2012
South Sudan			FAO		%	-56.44438	Annual growth, Local Currency, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		%	-53.512774	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)	2012
South Sudan			FAO		%	-51.52357	Annual growth, US$, 2010 prices, Gross Domestic Product	2012
South Sudan			FAO		%	-53.17885	Annual growth, US$, 2010 prices, Gross Domestic Product per capita	2012
South Sudan			FAO		%	-49.706288	Annual growth, US$, 2010 prices, Gross Fixed Capital Formation	2012
South Sudan			FAO		%	-56.44438	Annual growth, US$, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2012
South Sudan			FAO		%	-53.512774	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)	2012
South Sudan			FAO		ha	1680.0	Area harvested, Beans, dry	2012
South Sudan			FAO		ha	160.0	Area harvested, Beans, green	2012
South Sudan			FAO		ha	78000.0	Area harvested, Cassava	2012
South Sudan			FAO		ha	1141000.0	Area harvested, Cereals (Rice Milled Eqv)	2012
South Sudan			FAO		ha	1141000.0	Area harvested, Cereals,Total	2012
South Sudan			FAO		ha	2500.0	Area harvested, Chillies and peppers, dry	2012
South Sudan			FAO		ha	1700.0	Area harvested, Citrus Fruit,Total	2012
South Sudan			FAO		ha	1141000.0	Area harvested, Coarse Grain, Total	2012
South Sudan			FAO		ha	68000.0	Area harvested, Fruit Primary	2012
South Sudan			FAO		ha	54000.0	Area harvested, Fruit, fresh nes	2012
South Sudan			FAO		ha	9500.0	Area harvested, Fruit, tropical fresh nes	2012
South Sudan			FAO		ha	190000.0	Area harvested, Groundnuts, with shell	2012
South Sudan			FAO		ha	286000.0	Area harvested, Maize	2012
South Sudan			FAO		ha	2000.0	Area harvested, Melons, other (inc.cantaloupes)	2012
South Sudan			FAO		ha	30000.0	Area harvested, Melonseed	2012
South Sudan			FAO		ha	12000.0	Area harvested, Millet	2012
South Sudan			FAO		ha	995000.0	Area harvested, Oilcrops, Cake Equivalent	2012
South Sudan			FAO		ha	995000.0	Area harvested, Oilcrops, Oil Equivalent	2012
South Sudan			FAO		ha	800.0	Area harvested, Pineapples	2012
South Sudan			FAO		ha	33000.0	Area harvested, Pulses, nes	2012
South Sudan			FAO		ha	34680.0	Area harvested, Pulses,Total	2012
South Sudan			FAO		ha	3000.0	Area harvested, Pumpkins, squash and gourds	2012
South Sudan			FAO		ha	95000.0	Area harvested, Roots and Tubers,Total	2012
South Sudan			FAO		ha	750000.0	Area harvested, Sesame seed	2012
South Sudan			FAO		ha	843000.0	Area harvested, Sorghum	2012
South Sudan			FAO		ha	25000.0	Area harvested, Sunflower seed	2012
South Sudan			FAO		ha	1700.0	Area harvested, Tangerines, mandarins, clementines, satsumas	2012
South Sudan			FAO		ha	48160.0	Area harvested, Vegetables Primary	2012
South Sudan			FAO		ha	45000.0	Area harvested, Vegetables, fresh nes	2012
South Sudan			FAO		ha	17000.0	Area harvested, Yams	2012
South Sudan			FAO		1000 ha	28533.2	Area, Agricultural land	2012
South Sudan			FAO		1000 ha	28533.2	Area, Agriculture	2012
South Sudan			FAO		1000 ha	2760.0	Area, Cropland	2012
South Sudan			FAO		1000 ha	7157.0	Area, Forest land	2012
South Sudan			FAO		1000 ha	7157.0	Area, Forestry	2012
South Sudan			FAO		1000 ha	38.1	Area, Land area equipped for irrigation	2012
South Sudan			FAO		1000 ha	25773.2	Area, Land under perm. meadows and pastures	2012
South Sudan			FAO		1000 ha	7157.0	Area, Other naturally regenerated forest	2012
South Sudan			FAO		tonnes	286000.0	Biomass burned (dry matter), All Crops	2012
South Sudan			FAO		tonnes	286000.0	Biomass burned (dry matter), Maize	2012
South Sudan			FAO		million tonnes	494.08	Carbon stock in living biomass, Forest land	2012
South Sudan			FAO		LSU/ha	0.21	Density of livestock in the agricultural area, Cattle	2012
South Sudan			FAO		LSU/ha	0.21	Density of livestock in the agricultural area, Cattle and Buffaloes	2012
South Sudan			FAO		LSU/ha	0.01	Density of livestock in the agricultural area, Chickens	2012
South Sudan			FAO		LSU/ha	0.05	Density of livestock in the agricultural area, Goats	2012
South Sudan			FAO		LSU/ha	0.32	Density of livestock in the agricultural area, Major livestock types	2012
South Sudan			FAO		LSU/ha	0.06	Density of livestock in the agricultural area, Sheep	2012
South Sudan			FAO		LSU/ha	0.1	Density of livestock in the agricultural area, Sheep and Goats	2012
South Sudan			FAO		gigagrams	75.5964	Direct emissions (CO2eq) (Crop residues), All Crops	2012
South Sudan			FAO		gigagrams	0.2106	Direct emissions (CO2eq) (Crop residues), Beans, dry	2012
South Sudan			FAO		gigagrams	10.6851	Direct emissions (CO2eq) (Crop residues), Maize	2012
South Sudan			FAO		gigagrams	0.4892	Direct emissions (CO2eq) (Crop residues), Millet	2012
South Sudan			FAO		gigagrams	64.2116	Direct emissions (CO2eq) (Crop residues), Sorghum	2012
South Sudan			FAO		gigagrams	243.6342	Direct emissions (CO2eq) (Manure applied), All Animals	2012
South Sudan			FAO		gigagrams	0.638	Direct emissions (CO2eq) (Manure applied), Asses	2012
South Sudan			FAO		gigagrams	199.8827	Direct emissions (CO2eq) (Manure applied), Cattle	2012
South Sudan			FAO		gigagrams	186.2769	Direct emissions (CO2eq) (Manure applied), Cattle, dairy	2012
South Sudan			FAO		gigagrams	13.6057	Direct emissions (CO2eq) (Manure applied), Cattle, non-dairy	2012
South Sudan			FAO		gigagrams	5.7778	Direct emissions (CO2eq) (Manure applied), Chickens	2012
South Sudan			FAO		gigagrams	3.4667	Direct emissions (CO2eq) (Manure applied), Chickens, broilers	2012
South Sudan			FAO		gigagrams	2.3112	Direct emissions (CO2eq) (Manure applied), Chickens, layers	2012
South Sudan			FAO		gigagrams	19.7313	Direct emissions (CO2eq) (Manure applied), Goats	2012
South Sudan			FAO		gigagrams	0.638	Direct emissions (CO2eq) (Manure applied), Mules and Asses	2012
South Sudan			FAO		gigagrams	5.7778	Direct emissions (CO2eq) (Manure applied), Poultry Birds	2012
South Sudan			FAO		gigagrams	17.6045	Direct emissions (CO2eq) (Manure applied), Sheep	2012
